transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,customer_type,total_amount
2790,543,2024-09-23,Beauty,Take Beaut,2,12.38,frequent,24.76
2791,543,2024-04-01,Books,Again Book,2,45.01,frequent,90.02
2792,543,2024-06-30,Home & Garden,Have Home & Garde,1,32.09,frequent,32.09
2793,544,2025-04-18,Electronics,Police Electronic,2,460.59,regular,921.18
2794,544,2024-07-29,Beauty,Parent Beaut,3,76.39,regular,229.17
2795,544,2025-01-22,Home & Garden,Nothing Home & Garde,1,119.06,regular,119.06
2796,544,2024-07-20,Electronics,Statement Electronic,2,684.2,regular,1368.4
2797,544,2024-09-01,Home & Garden,Garden Home & Garde,1,47.91,regular,47.91
2798,544,2025-01-31,Electronics,Method Electronic,2,637.84,regular,1275.68
2799,544,2025-03-12,Electronics,Likely Electronic,1,419.78,regular,419.78
2800,545,2025-06-05,Beauty,I Beaut,2,12.59,occasional,25.18
2801,545,2025-05-28,Clothing,Major Clothin,1,187.53,occasional,187.53
2802,546,2024-11-29,Electronics,Check Electronic,1,898.29,frequent,898.29
2803,546,2025-04-01,Electronics,Push Electronic,2,420.66,frequent,841.32
2804,546,2025-03-01,Home & Garden,Green Home & Garde,3,50.6,frequent,151.8
2805,546,2024-08-12,Books,Position Book,2,21.39,frequent,42.78
2806,546,2024-10-29,Home & Garden,Time Home & Garde,2,67.09,frequent,134.18
2807,546,2025-04-21,Electronics,Base Electronic,1,383.14,frequent,383.14
2808,546,2024-03-30,Books,Drive Book,1,37.24,frequent,37.24
2809,546,2024-06-17,Clothing,Read Clothin,3,91.95,frequent,275.85
2810,546,2024-06-05,Beauty,Example Beaut,3,24.94,frequent,74.82
2811,546,2024-11-15,Books,Indicate Book,3,33.17,frequent,99.51
2812,546,2024-05-26,Home & Garden,Light Home & Garde,2,144.7,frequent,289.4
2813,546,2025-02-15,Books,Wrong Book,2,19.99,frequent,39.98
2814,546,2024-07-12,Beauty,People Beaut,3,44.38,frequent,133.14
2815,547,2024-08-11,Home & Garden,Little Home & Garde,2,223.62,occasional,447.24
2816,547,2024-06-05,Sports,Create Sport,2,343.99,occasional,687.98
2817,548,2025-05-10,Books,Car Book,3,24.2,frequent,72.6
2818,548,2025-04-15,Beauty,Recently Beaut,3,40.52,frequent,121.56
2819,548,2025-01-10,Sports,Six Sport,1,93.09,frequent,93.09
2820,548,2025-04-10,Clothing,Base Clothin,1,37.8,frequent,37.8
2821,548,2025-01-02,Electronics,Industry Electronic,2,891.33,frequent,1782.66
2822,548,2024-12-11,Clothing,Attack Clothin,2,155.64,frequent,311.28
2823,548,2025-05-27,Sports,Material Sport,1,87.74,frequent,87.74
2824,548,2025-03-10,Sports,Agree Sport,1,117.5,frequent,117.5
2825,548,2025-04-24,Home & Garden,Need Home & Garde,1,146.51,frequent,146.51
2826,548,2025-04-22,Beauty,Because Beaut,3,99.78,frequent,299.34
2827,549,2024-10-21,Sports,Prepare Sport,1,65.31,occasional,65.31
2828,550,2024-12-21,Clothing,Real Clothin,1,95.17,regular,95.17
2829,550,2025-05-26,Home & Garden,In Home & Garde,2,135.65,regular,271.3
2830,550,2025-01-21,Electronics,End Electronic,1,976.88,regular,976.88
2831,550,2025-04-17,Electronics,Level Electronic,3,732.14,regular,2196.42
2832,550,2025-03-25,Electronics,Catch Electronic,1,425.84,regular,425.84
2833,551,2024-11-19,Sports,Conference Sport,3,320.78,regular,962.34
2834,551,2024-04-21,Sports,Record Sport,1,275.15,regular,275.15
2835,551,2024-09-08,Sports,Whole Sport,1,268.42,regular,268.42
2836,551,2024-08-25,Books,Maybe Book,3,46.03,regular,138.09
2837,552,2024-08-19,Sports,Truth Sport,3,116.8,occasional,350.4
2838,552,2024-09-29,Sports,Expert Sport,1,194.33,occasional,194.33
2839,553,2024-07-29,Sports,Central Sport,2,164.09,regular,328.18
2840,553,2025-05-18,Home & Garden,Save Home & Garde,2,297.54,regular,595.08
2841,553,2024-07-22,Sports,Perhaps Sport,3,341.31,regular,1023.93
2842,553,2024-09-01,Home & Garden,Program Home & Garde,3,76.74,regular,230.22
2843,553,2024-12-15,Sports,Understand Sport,2,386.22,regular,772.44
2844,553,2024-08-09,Sports,Need Sport,2,162.14,regular,324.28
2845,554,2025-02-19,Electronics,None Electronic,1,841.22,occasional,841.22
2846,555,2025-03-29,Home & Garden,Hand Home & Garde,2,256.17,frequent,512.34
2847,555,2025-04-16,Electronics,Dream Electronic,2,853.98,frequent,1707.96
2848,555,2025-05-19,Sports,Letter Sport,2,177.04,frequent,354.08
2849,555,2025-03-29,Sports,Itself Sport,1,94.31,frequent,94.31
2850,555,2025-03-24,Clothing,Floor Clothin,1,123.31,frequent,123.31
2851,555,2025-02-27,Beauty,Necessary Beaut,1,17.16,frequent,17.16
2852,555,2025-05-20,Electronics,Thus Electronic,2,337.79,frequent,675.58
2853,555,2025-03-12,Sports,Few Sport,2,313.83,frequent,627.66
2854,555,2025-04-15,Electronics,Across Electronic,3,575.87,frequent,1727.61
2855,555,2025-05-07,Sports,Million Sport,2,286.36,frequent,572.72
2856,555,2025-06-03,Electronics,Me Electronic,3,885.43,frequent,2656.29
2857,555,2025-03-28,Electronics,Space Electronic,1,697.85,frequent,697.85
2858,555,2025-04-11,Beauty,Final Beaut,2,10.64,frequent,21.28
2859,555,2025-04-28,Home & Garden,Style Home & Garde,3,88.46,frequent,265.38
2860,556,2025-01-30,Electronics,Hour Electronic,2,579.39,frequent,1158.78
2861,556,2025-02-23,Home & Garden,Us Home & Garde,1,25.28,frequent,25.28
2862,556,2025-04-12,Electronics,Indicate Electronic,2,542.49,frequent,1084.98
2863,556,2025-03-03,Sports,Senior Sport,1,310.38,frequent,310.38
2864,556,2025-05-05,Beauty,In Beaut,1,88.75,frequent,88.75
2865,556,2025-05-17,Electronics,Discussion Electronic,1,439.77,frequent,439.77
2866,556,2025-03-05,Books,Knowledge Book,3,11.75,frequent,35.25
2867,556,2025-04-21,Clothing,Nation Clothin,3,71.09,frequent,213.27
2868,556,2025-05-09,Electronics,Where Electronic,2,547.64,frequent,1095.28
2869,556,2025-04-19,Sports,Rule Sport,1,288.44,frequent,288.44
2870,556,2025-04-29,Electronics,Feel Electronic,3,608.84,frequent,1826.52
2871,556,2025-04-24,Sports,Night Sport,2,230.77,frequent,461.54
2872,556,2025-05-15,Books,Itself Book,3,34.67,frequent,104.01
2873,556,2025-02-23,Electronics,Authority Electronic,2,55.16,frequent,110.32
2874,557,2024-12-26,Electronics,Figure Electronic,1,561.79,occasional,561.79
2875,557,2024-12-12,Books,Lose Book,2,49.64,occasional,99.28
2876,557,2025-03-24,Clothing,Expert Clothin,3,42.17,occasional,126.51
2877,558,2025-02-22,Home & Garden,Million Home & Garde,2,129.43,occasional,258.86
2878,558,2024-08-23,Beauty,After Beaut,2,90.49,occasional,180.98
2879,558,2024-08-11,Books,Nor Book,3,18.97,occasional,56.91
2880,559,2024-05-24,Beauty,Blue Beaut,2,51.48,regular,102.96
2881,559,2024-09-02,Clothing,Car Clothin,1,37.74,regular,37.74
2882,559,2025-02-18,Home & Garden,Short Home & Garde,3,222.44,regular,667.32
2883,559,2024-05-19,Home & Garden,Believe Home & Garde,2,63.64,regular,127.28
2884,559,2024-07-13,Clothing,Minute Clothin,2,55.45,regular,110.9
2885,559,2024-08-08,Beauty,Kitchen Beaut,3,62.12,regular,186.36
2886,560,2024-11-29,Home & Garden,Successful Home & Garde,1,294.18,regular,294.18
2887,560,2025-01-20,Sports,Hot Sport,1,308.26,regular,308.26
2888,560,2025-01-10,Electronics,Strong Electronic,1,361.9,regular,361.9
2889,560,2024-09-12,Home & Garden,Be Home & Garde,2,235.25,regular,470.5
2890,560,2025-04-26,Electronics,Child Electronic,3,831.73,regular,2495.19
2891,561,2024-05-09,Books,Stand Book,2,34.99,regular,69.98
2892,561,2024-09-27,Clothing,Of Clothin,1,185.53,regular,185.53
2893,561,2024-10-29,Beauty,Dark Beaut,1,82.61,regular,82.61
2894,561,2025-04-26,Sports,Enough Sport,3,144.31,regular,432.93
2895,561,2025-03-24,Beauty,Them Beaut,2,26.31,regular,52.62
2896,561,2024-04-21,Beauty,Special Beaut,1,76.87,regular,76.87
2897,562,2025-01-08,Sports,Image Sport,3,215.49,occasional,646.47
2898,562,2025-02-07,Books,Level Book,2,12.11,occasional,24.22
2899,562,2024-05-04,Sports,Along Sport,1,258.87,occasional,258.87
2900,563,2023-11-22,Books,Simple Book,2,32.53,frequent,65.06
2901,563,2024-12-29,Sports,Near Sport,1,230.65,frequent,230.65
2902,563,2024-10-16,Clothing,Detail Clothin,2,133.71,frequent,267.42
2903,563,2024-06-02,Home & Garden,Responsibility Home & Garde,2,55.09,frequent,110.18
2904,563,2025-05-12,Books,Would Book,2,13.24,frequent,26.48
2905,563,2024-02-17,Clothing,Professional Clothin,2,76.58,frequent,153.16
2906,563,2024-11-29,Books,Size Book,1,36.3,frequent,36.3
2907,563,2025-04-25,Electronics,Near Electronic,2,461.13,frequent,922.26
2908,564,2023-11-08,Home & Garden,Medical Home & Garde,3,43.52,regular,130.56
2909,564,2024-10-13,Beauty,Decide Beaut,2,97.82,regular,195.64
2910,564,2024-04-13,Electronics,Area Electronic,3,738.06,regular,2214.18
2911,565,2025-05-07,Books,Discover Book,3,13.94,occasional,41.82
2912,565,2025-06-02,Home & Garden,Eat Home & Garde,3,164.27,occasional,492.81
2913,566,2024-10-25,Books,Garden Book,3,28.44,regular,85.32
2914,566,2023-10-09,Clothing,Study Clothin,3,172.93,regular,518.79
2915,566,2024-03-18,Sports,Call Sport,1,47.65,regular,47.65
2916,567,2024-11-24,Clothing,Eight Clothin,3,156.47,regular,469.41
2917,567,2024-07-20,Home & Garden,And Home & Garde,2,269.8,regular,539.6
2918,567,2025-01-23,Beauty,Rock Beaut,2,11.52,regular,23.04
2919,567,2024-12-19,Books,Pick Book,1,42.77,regular,42.77
2920,568,2024-03-21,Electronics,Spend Electronic,3,72.91,occasional,218.73
2921,569,2023-11-18,Books,Coach Book,2,23.65,regular,47.3
2922,569,2024-07-31,Books,Rich Book,3,20.98,regular,62.94
2923,569,2024-10-14,Clothing,Word Clothin,1,184.62,regular,184.62
2924,569,2025-05-21,Home & Garden,Song Home & Garde,1,179.48,regular,179.48
2925,569,2024-10-18,Books,As Book,2,26.52,regular,53.04
2926,569,2024-05-02,Home & Garden,Class Home & Garde,1,30.71,regular,30.71
2927,570,2024-11-29,Electronics,Strong Electronic,1,230.93,occasional,230.93
2928,570,2023-11-14,Home & Garden,Method Home & Garde,1,111.89,occasional,111.89
2929,571,2025-04-20,Books,Open Book,1,31.84,frequent,31.84
2930,571,2025-05-26,Books,Something Book,2,37.64,frequent,75.28
2931,571,2025-04-28,Beauty,Wait Beaut,3,67.34,frequent,202.02
2932,571,2025-05-04,Books,Data Book,1,33.53,frequent,33.53
2933,571,2025-04-07,Home & Garden,Huge Home & Garde,2,255.02,frequent,510.04
2934,571,2025-04-28,Home & Garden,Center Home & Garde,1,81.05,frequent,81.05
2935,571,2025-04-22,Beauty,Among Beaut,1,66.04,frequent,66.04
2936,571,2025-05-07,Home & Garden,Left Home & Garde,2,75.35,frequent,150.7
2937,571,2025-05-11,Beauty,Occur Beaut,3,69.58,frequent,208.74
2938,571,2025-05-20,Clothing,Customer Clothin,2,96.82,frequent,193.64
2939,571,2025-05-12,Home & Garden,Of Home & Garde,3,214.3,frequent,642.9
2940,571,2025-04-28,Beauty,Sign Beaut,1,32.34,frequent,32.34
2941,572,2024-09-19,Books,Trip Book,1,24.41,frequent,24.41
2942,572,2025-03-17,Beauty,Who Beaut,2,38.52,frequent,77.04
2943,572,2025-04-01,Sports,College Sport,2,52.82,frequent,105.64
2944,572,2024-03-06,Books,Clear Book,1,32.85,frequent,32.85
2945,572,2024-09-09,Home & Garden,Ten Home & Garde,3,44.12,frequent,132.36
2946,572,2024-06-10,Sports,Hit Sport,1,38.26,frequent,38.26
2947,572,2024-09-12,Electronics,Stand Electronic,2,437.33,frequent,874.66
2948,572,2024-12-12,Clothing,Hundred Clothin,3,145.68,frequent,437.04
2949,572,2025-01-28,Clothing,Use Clothin,3,126.64,frequent,379.92
2950,572,2024-02-10,Beauty,Tough Beaut,2,19.38,frequent,38.76
2951,572,2024-07-29,Beauty,Pressure Beaut,1,97.8,frequent,97.8
2952,572,2024-05-28,Electronics,Set Electronic,2,401.63,frequent,803.26
2953,572,2024-03-03,Beauty,Nothing Beaut,2,46.08,frequent,92.16
2954,573,2025-04-15,Home & Garden,Customer Home & Garde,1,177.81,regular,177.81
2955,573,2025-01-16,Home & Garden,Modern Home & Garde,2,94.96,regular,189.92
2956,573,2025-03-30,Books,Class Book,3,44.19,regular,132.57
2957,573,2025-02-12,Home & Garden,Future Home & Garde,1,109.42,regular,109.42
2958,573,2024-12-13,Sports,Fund Sport,2,89.69,regular,179.38
2959,573,2024-09-14,Electronics,Necessary Electronic,1,523.45,regular,523.45
2960,573,2025-02-26,Home & Garden,Animal Home & Garde,1,296.29,regular,296.29
2961,574,2025-03-15,Clothing,Carry Clothin,3,136.42,frequent,409.26
2962,574,2024-04-11,Clothing,Almost Clothin,1,151.42,frequent,151.42
2963,574,2024-04-23,Books,Mention Book,1,12.92,frequent,12.92
2964,574,2024-04-17,Electronics,Almost Electronic,1,423.15,frequent,423.15
2965,574,2024-10-30,Clothing,Think Clothin,1,147.1,frequent,147.1
2966,574,2024-07-28,Books,Might Book,2,49.2,frequent,98.4
2967,574,2024-10-07,Home & Garden,Science Home & Garde,2,78.74,frequent,157.48
2968,574,2024-11-09,Electronics,Appear Electronic,3,440.25,frequent,1320.75
2969,574,2024-07-17,Books,Police Book,2,32.95,frequent,65.9
2970,574,2025-01-14,Beauty,Add Beaut,3,79.87,frequent,239.61
2971,574,2025-05-03,Books,Detail Book,1,41.46,frequent,41.46
2972,575,2025-04-27,Sports,Without Sport,2,154.61,regular,309.22
2973,575,2025-05-26,Sports,Base Sport,2,26.37,regular,52.74
2974,575,2025-04-04,Sports,Purpose Sport,2,223.84,regular,447.68
2975,576,2023-12-10,Home & Garden,Open Home & Garde,3,111.0,occasional,333.0
2976,577,2025-02-18,Home & Garden,Voice Home & Garde,2,125.05,occasional,250.1
2977,577,2024-09-29,Electronics,Home Electronic,1,396.53,occasional,396.53
2978,578,2025-04-30,Sports,Article Sport,2,368.73,frequent,737.46
2979,578,2025-05-05,Beauty,Exactly Beaut,1,86.01,frequent,86.01
2980,578,2025-03-10,Sports,Similar Sport,3,165.56,frequent,496.68
2981,578,2024-12-11,Sports,Fly Sport,3,290.58,frequent,871.74
2982,578,2024-12-13,Books,Direction Book,3,17.7,frequent,53.1
2983,578,2025-06-01,Beauty,Bill Beaut,2,57.3,frequent,114.6
2984,578,2024-12-17,Home & Garden,During Home & Garde,1,20.67,frequent,20.67
2985,578,2025-03-10,Electronics,Customer Electronic,1,311.29,frequent,311.29
2986,578,2025-01-04,Electronics,Realize Electronic,2,247.97,frequent,495.94
2987,578,2025-01-15,Beauty,Process Beaut,1,30.88,frequent,30.88
2988,578,2025-05-29,Beauty,Open Beaut,3,56.82,frequent,170.46
2989,579,2025-02-21,Books,Just Book,3,22.32,occasional,66.96
2990,579,2025-02-20,Home & Garden,Space Home & Garde,1,110.18,occasional,110.18
2991,580,2024-11-04,Clothing,Help Clothin,3,191.03,occasional,573.09
2992,581,2024-10-29,Home & Garden,Scientist Home & Garde,1,156.19,regular,156.19
2993,581,2024-10-22,Books,Use Book,3,49.27,regular,147.81
2994,581,2023-10-04,Electronics,Structure Electronic,1,244.91,regular,244.91
2995,581,2023-11-25,Clothing,Interest Clothin,2,130.76,regular,261.52
2996,581,2024-07-04,Clothing,Really Clothin,3,83.63,regular,250.89
2997,581,2023-11-10,Books,Plan Book,3,24.93,regular,74.79
2998,582,2024-11-14,Beauty,He Beaut,3,80.44,occasional,241.32
2999,583,2025-05-16,Electronics,Oil Electronic,1,209.17,regular,209.17
3000,583,2025-06-06,Beauty,Garden Beaut,2,22.25,regular,44.5
3001,583,2025-05-01,Sports,Itself Sport,2,86.34,regular,172.68
3002,583,2025-04-12,Home & Garden,Law Home & Garde,2,275.09,regular,550.18
3003,584,2025-02-12,Electronics,Game Electronic,3,284.76,occasional,854.28
3004,585,2024-11-06,Clothing,Order Clothin,3,113.08,frequent,339.24
3005,585,2024-10-03,Electronics,How Electronic,3,291.57,frequent,874.71
3006,585,2025-01-31,Clothing,With Clothin,2,153.81,frequent,307.62
3007,585,2025-01-20,Books,Here Book,2,49.31,frequent,98.62
3008,585,2025-05-19,Home & Garden,Line Home & Garde,3,205.92,frequent,617.76
3009,585,2025-05-18,Clothing,A Clothin,2,163.38,frequent,326.76
3010,585,2025-01-10,Books,Feel Book,1,47.96,frequent,47.96
3011,585,2024-10-30,Beauty,National Beaut,3,85.28,frequent,255.84
3012,585,2024-02-21,Sports,Voice Sport,1,243.22,frequent,243.22
3013,585,2024-05-23,Sports,First Sport,1,339.34,frequent,339.34
3014,585,2025-05-31,Home & Garden,Difficult Home & Garde,3,268.79,frequent,806.37
3015,585,2025-03-22,Sports,Age Sport,1,179.63,frequent,179.63
3016,585,2025-02-04,Books,Yes Book,3,45.24,frequent,135.72
3017,586,2025-02-06,Sports,Fact Sport,3,212.55,occasional,637.65
3018,586,2025-05-07,Clothing,Much Clothin,2,120.63,occasional,241.26
3019,587,2024-08-26,Books,With Book,1,41.32,regular,41.32
3020,587,2024-09-05,Clothing,Between Clothin,1,54.85,regular,54.85
3021,587,2023-09-26,Sports,Heart Sport,2,394.33,regular,788.66
3022,588,2024-09-08,Sports,Evidence Sport,3,359.13,regular,1077.39
3023,588,2024-11-15,Books,Pass Book,1,45.33,regular,45.33
3024,588,2024-10-08,Electronics,Establish Electronic,1,567.91,regular,567.91
3025,588,2025-04-08,Beauty,Best Beaut,3,31.55,regular,94.65
3026,589,2025-03-11,Books,Outside Book,1,20.65,regular,20.65
3027,589,2025-05-22,Clothing,Similar Clothin,1,133.33,regular,133.33
3028,589,2024-11-29,Beauty,Garden Beaut,1,55.86,regular,55.86
3029,589,2025-04-26,Beauty,Consumer Beaut,2,16.22,regular,32.44
3030,590,2025-04-28,Home & Garden,Way Home & Garde,1,153.83,regular,153.83
3031,590,2025-05-14,Beauty,Part Beaut,3,66.91,regular,200.73
3032,590,2025-05-25,Beauty,Beyond Beaut,3,96.13,regular,288.39
3033,590,2025-05-07,Sports,First Sport,2,200.61,regular,401.22
3034,590,2025-03-23,Electronics,System Electronic,1,822.23,regular,822.23
3035,591,2025-05-13,Sports,Bar Sport,3,300.17,regular,900.51
3036,591,2025-05-26,Home & Garden,Will Home & Garde,2,56.21,regular,112.42
3037,591,2025-05-25,Electronics,Happen Electronic,3,455.8,regular,1367.4
3038,591,2025-06-01,Electronics,Leader Electronic,3,795.58,regular,2386.74
3039,591,2025-05-03,Clothing,Trip Clothin,3,175.46,regular,526.38
3040,591,2025-04-14,Beauty,Speech Beaut,2,15.8,regular,31.6
3041,591,2025-04-21,Books,Read Book,2,14.65,regular,29.3
3042,592,2025-05-28,Sports,Without Sport,3,105.25,occasional,315.75
3043,593,2023-12-14,Beauty,Star Beaut,1,46.06,occasional,46.06
3044,593,2024-11-19,Books,Arm Book,1,29.7,occasional,29.7
3045,594,2025-05-07,Books,Analysis Book,3,23.77,frequent,71.31
3046,594,2025-05-08,Beauty,Other Beaut,2,55.72,frequent,111.44
3047,594,2025-04-30,Books,Morning Book,2,16.3,frequent,32.6
3048,594,2025-05-25,Beauty,Claim Beaut,2,51.53,frequent,103.06
3049,594,2025-04-25,Beauty,Sign Beaut,3,21.24,frequent,63.72
3050,594,2025-06-08,Clothing,Like Clothin,2,161.75,frequent,323.5
3051,594,2025-05-28,Beauty,Parent Beaut,2,75.74,frequent,151.48
3052,594,2025-05-16,Clothing,Doctor Clothin,1,137.36,frequent,137.36
3053,595,2024-11-18,Beauty,Stop Beaut,2,76.7,frequent,153.4
3054,595,2024-11-05,Books,Cause Book,2,43.3,frequent,86.6
3055,595,2024-10-15,Home & Garden,Maybe Home & Garde,1,93.11,frequent,93.11
3056,595,2025-01-07,Clothing,Appear Clothin,1,117.34,frequent,117.34
3057,595,2024-12-30,Home & Garden,Everybody Home & Garde,3,105.53,frequent,316.59
3058,595,2024-07-18,Books,More Book,2,32.08,frequent,64.16
3059,595,2024-11-19,Clothing,Save Clothin,3,191.42,frequent,574.26
3060,595,2024-08-03,Books,Central Book,1,35.83,frequent,35.83
3061,595,2024-12-06,Books,Decade Book,3,35.54,frequent,106.62
3062,595,2024-12-08,Sports,Reach Sport,1,396.96,frequent,396.96
3063,595,2025-01-07,Clothing,Option Clothin,3,74.33,frequent,222.99
3064,595,2025-01-23,Books,Simply Book,3,47.58,frequent,142.74
3065,595,2024-12-21,Clothing,Eight Clothin,2,181.57,frequent,363.14
3066,596,2025-04-12,Books,Standard Book,3,41.69,frequent,125.07
3067,596,2025-05-04,Beauty,Reveal Beaut,2,72.87,frequent,145.74
3068,596,2025-06-04,Home & Garden,Behind Home & Garde,3,263.88,frequent,791.64
3069,596,2025-04-14,Clothing,Job Clothin,2,143.52,frequent,287.04
3070,596,2025-05-04,Electronics,Happen Electronic,1,564.82,frequent,564.82
3071,596,2025-04-19,Clothing,Guy Clothin,3,150.32,frequent,450.96
3072,596,2025-05-14,Clothing,Agent Clothin,2,59.8,frequent,119.6
3073,596,2025-05-25,Books,Condition Book,3,10.62,frequent,31.86
3074,596,2025-06-08,Books,Practice Book,3,28.64,frequent,85.92
3075,596,2025-05-28,Sports,Suggest Sport,1,188.21,frequent,188.21
3076,597,2025-03-17,Sports,Child Sport,3,294.84,regular,884.52
3077,597,2025-03-17,Beauty,Window Beaut,1,12.46,regular,12.46
3078,597,2025-05-12,Books,Decision Book,2,34.34,regular,68.68
3079,597,2025-04-23,Books,Clearly Book,2,42.1,regular,84.2
3080,598,2025-05-25,Clothing,Tonight Clothin,1,198.48,regular,198.48
3081,598,2025-04-14,Beauty,Sister Beaut,2,92.67,regular,185.34
3082,598,2025-04-12,Home & Garden,Pressure Home & Garde,3,178.5,regular,535.5
3083,598,2025-06-04,Home & Garden,Trouble Home & Garde,1,143.09,regular,143.09
3084,598,2025-05-29,Electronics,Field Electronic,1,166.67,regular,166.67
